user_id,partner_id,signup_days,age_group,kyc_status,uses_payments,uses_lending,uses_investing,uses_insurance,product_count,logins_30d,txn_count_30d,txn_volume_30d,support_tickets_30d,feature_clicks_30d,days_since_last_login,days_since_last_txn,recency,frequency,monetary,lifecycle_stage,churned,days_to_churn
U004448,INVEST_X,446,55+,verified,1,1,0,0,2,14,6,3164.27,3,5,45,88,88,6,3164.27,Dormant,1,74
U004449,PAY_CORP,75,55+,pending,1,1,0,1,3,25,30,2866.51,0,50,5,93,93,30,2866.51,Champion,0,333
U004450,WALLET_GO,379,45-54,failed,0,0,0,0,0,43,15,626.81,1,23,36,12,12,15,626.81,Dormant,1,173
U004451,INSURE_IT,183,18-24,pending,1,0,0,0,1,2,10,17229.0,4,107,69,41,41,10,17229.0,Churned,1,153
U004452,INVEST_X,358,35-44,verified,0,0,0,1,1,23,53,4992.57,1,37,68,74,74,53,4992.57,Churned,0,633
U004453,INVEST_X,38,18-24,verified,1,0,1,0,2,20,24,1135.66,0,2,37,3,3,24,1135.66,Dormant,0,489
U004454,INVEST_X,528,35-44,verified,1,1,0,0,2,0,58,2647.61,0,84,18,80,80,58,2647.61,At-Risk,0,690
U004455,LEND_NOW,381,45-54,verified,1,0,0,0,1,8,46,3843.43,3,4,18,51,51,46,3843.43,Active,0,484
U004456,PAY_CORP,279,25-34,verified,1,0,0,1,2,26,38,5364.92,0,88,17,33,33,38,5364.92,Champion,0,189
U004457,INVEST_X,634,55+,failed,1,0,0,1,2,24,34,604.95,3,82,7,51,51,34,604.95,Champion,0,367
U004458,PAY_CORP,475,35-44,verified,1,1,0,1,3,30,8,201.88,1,86,58,4,4,8,201.88,Dormant,0,245
U004459,WALLET_GO,450,25-34,verified,1,0,0,0,1,16,33,1819.33,3,23,79,10,10,33,1819.33,Churned,0,664
U004460,LEND_NOW,131,18-24,pending,1,0,0,0,1,2,57,193.07,5,82,25,20,20,57,193.07,At-Risk,0,348
U004461,LEND_NOW,375,45-54,failed,1,1,0,0,2,37,2,3181.64,1,119,85,1,1,2,3181.64,Churned,1,89
U004462,LEND_NOW,513,25-34,pending,1,0,0,0,1,9,50,3372.07,1,21,85,83,83,50,3372.07,Churned,1,121
U004463,INSURE_IT,668,18-24,verified,0,0,0,0,0,2,25,2502.17,5,63,66,55,55,25,2502.17,Churned,0,242
U004464,PAY_CORP,446,18-24,verified,1,1,0,0,2,9,26,935.43,2,39,14,11,11,26,935.43,Active,0,691
U004465,PAY_CORP,148,55+,verified,0,0,1,0,1,19,41,2429.49,4,17,28,108,108,41,2429.49,Champion,0,348
U004466,PAY_CORP,497,25-34,verified,1,1,1,0,3,11,46,5339.42,3,10,33,94,94,46,5339.42,Dormant,0,634
U004467,INVEST_X,81,55+,verified,1,1,0,0,2,38,10,1734.21,1,114,60,65,65,10,1734.21,Churned,0,326
U004468,INSURE_IT,245,35-44,pending,1,0,0,0,1,26,42,194.32,5,93,7,15,15,42,194.32,Champion,0,659
U004469,PAY_CORP,662,25-34,verified,1,0,1,0,2,29,58,4352.65,3,37,31,37,37,58,4352.65,Dormant,0,678
U004470,INSURE_IT,583,25-34,failed,1,1,1,0,3,2,14,2735.49,3,28,84,111,111,14,2735.49,Churned,0,296
U004471,PAY_CORP,652,45-54,verified,1,0,1,1,3,7,1,864.69,2,33,16,42,42,1,864.69,Active,0,276
U004472,INVEST_X,273,25-34,verified,1,0,0,1,2,25,15,5812.37,4,34,0,25,25,15,5812.37,Champion,0,540
U004473,PAY_CORP,501,18-24,pending,1,0,0,0,1,36,15,7816.56,4,15,73,115,115,15,7816.56,Churned,0,601
U004474,LEND_NOW,513,25-34,verified,1,0,0,0,1,40,28,375.53,3,66,49,2,2,28,375.53,Dormant,0,210
U004475,INVEST_X,199,45-54,verified,1,0,1,0,2,15,2,10501.69,2,107,67,119,119,2,10501.69,Churned,0,231
U004476,INVEST_X,680,35-44,verified,1,0,0,0,1,40,34,5872.65,2,88,85,107,107,34,5872.65,Churned,0,630
U004477,PAY_CORP,699,35-44,verified,0,0,0,0,0,23,15,3660.41,1,91,78,115,115,15,3660.41,Churned,0,318
U004478,WALLET_GO,106,25-34,verified,1,0,1,0,2,31,33,2990.04,3,106,29,106,106,33,2990.04,Champion,0,286
U004479,INSURE_IT,558,25-34,pending,1,0,0,0,1,26,18,206.55,4,94,79,113,113,18,206.55,Churned,1,103
U004480,LEND_NOW,338,45-54,verified,0,1,0,0,1,44,54,8387.56,5,21,79,113,113,54,8387.56,Churned,0,544
U004481,INVEST_X,494,18-24,failed,0,1,0,1,2,5,28,1649.46,2,48,69,74,74,28,1649.46,Churned,0,360
U004482,WALLET_GO,412,55+,pending,1,0,0,0,1,25,59,1837.67,5,30,1,29,29,59,1837.67,Champion,0,442
U004483,PAY_CORP,183,45-54,pending,1,0,0,1,2,29,51,969.21,5,75,61,44,44,51,969.21,Churned,0,623
U004484,WALLET_GO,96,25-34,pending,1,0,0,0,1,23,44,893.83,3,117,5,56,56,44,893.83,Champion,1,39
U004485,PAY_CORP,384,45-54,verified,1,1,0,0,2,30,18,3896.48,2,83,4,24,24,18,3896.48,Champion,0,372
U004486,WALLET_GO,607,35-44,verified,1,0,0,0,1,0,50,30111.85,3,20,38,36,36,50,30111.85,Dormant,0,341
U004487,PAY_CORP,597,35-44,pending,1,0,1,0,2,28,12,3378.82,3,118,12,108,108,12,3378.82,Champion,0,602
U004488,PAY_CORP,219,18-24,verified,1,0,1,0,2,27,48,475.45,2,70,38,69,69,48,475.45,Dormant,0,622
U004489,INVEST_X,623,55+,verified,1,1,0,1,3,30,12,5124.97,2,66,23,63,63,12,5124.97,Champion,0,519
U004490,INVEST_X,275,25-34,verified,1,1,0,0,2,27,31,4809.87,5,24,27,9,9,31,4809.87,Champion,0,647
U004491,WALLET_GO,417,45-54,verified,1,1,0,0,2,10,5,262.33,3,32,6,85,85,5,262.33,Active,0,232
U004492,INSURE_IT,253,25-34,verified,1,1,1,0,3,38,34,1106.91,0,98,0,101,101,34,1106.91,Champion,0,672
U004493,PAY_CORP,390,25-34,failed,1,0,1,1,3,10,8,2156.68,5,14,18,53,53,8,2156.68,Active,0,649
U004494,PAY_CORP,395,55+,verified,1,0,0,0,1,34,51,3474.87,0,24,24,54,54,51,3474.87,Champion,0,183
U004495,LEND_NOW,511,25-34,verified,1,0,0,0,1,11,17,2443.41,0,29,14,4,4,17,2443.41,Active,0,688
U004496,LEND_NOW,355,18-24,verified,1,0,0,0,1,31,59,1307.01,2,104,26,28,28,59,1307.01,Champion,0,186
U004497,LEND_NOW,394,45-54,verified,1,0,1,0,2,11,13,811.84,4,3,89,88,88,13,811.84,Churned,0,578
U004498,WALLET_GO,479,25-34,verified,1,0,0,0,1,37,45,4074.31,4,13,87,50,50,45,4074.31,Churned,1,96
U004499,WALLET_GO,318,45-54,verified,1,0,0,0,1,16,4,4221.25,5,17,71,89,89,4,4221.25,Churned,0,418
U004500,PAY_CORP,391,55+,pending,1,0,0,0,1,18,33,431.0,3,18,0,47,47,33,431.0,Champion,0,361
U004501,LEND_NOW,88,18-24,verified,1,0,0,0,1,11,57,2002.22,4,61,5,103,103,57,2002.22,Active,0,411
U004502,INVEST_X,630,35-44,verified,1,1,0,0,2,14,13,4099.7,1,106,58,62,62,13,4099.7,Dormant,0,251
U004503,LEND_NOW,116,55+,verified,1,1,0,0,2,43,4,2139.0,2,0,5,106,106,4,2139.0,Active,0,205
U004504,PAY_CORP,632,55+,verified,1,1,0,0,2,41,36,444.8,5,112,88,91,91,36,444.8,Churned,0,616
U004505,LEND_NOW,554,35-44,verified,1,0,0,0,1,3,44,402.59,3,11,65,21,21,44,402.59,Churned,1,15
U004506,LEND_NOW,683,35-44,verified,1,1,0,0,2,27,16,1388.44,1,31,52,107,107,16,1388.44,Dormant,0,440
U004507,PAY_CORP,47,35-44,verified,1,0,0,1,2,38,15,2728.32,4,5,21,110,110,15,2728.32,Champion,0,632
U004508,WALLET_GO,179,25-34,verified,1,0,0,0,1,26,35,460.75,4,115,15,50,50,35,460.75,Champion,0,455
U004509,LEND_NOW,66,35-44,verified,1,1,0,0,2,16,33,353.06,5,63,81,108,108,33,353.06,Churned,0,423
U004510,INVEST_X,318,25-34,verified,0,1,0,0,1,35,16,6831.66,5,86,26,116,116,16,6831.66,Champion,0,312
U004511,LEND_NOW,654,25-34,verified,1,0,0,0,1,27,0,3417.77,2,2,86,72,72,0,3417.77,Churned,0,288
U004512,WALLET_GO,558,25-34,verified,0,0,0,0,0,8,23,13978.94,5,71,48,112,112,23,13978.94,Dormant,1,57
U004513,PAY_CORP,515,45-54,pending,1,1,0,0,2,14,0,1836.46,5,60,64,6,6,0,1836.46,Churned,1,165
U004514,PAY_CORP,615,25-34,verified,1,0,0,0,1,3,48,1866.25,5,42,81,6,6,48,1866.25,Churned,1,51
U004515,LEND_NOW,32,25-34,pending,1,1,0,0,2,40,20,8483.42,1,73,28,115,115,20,8483.42,Champion,0,472
U004516,LEND_NOW,573,18-24,verified,1,0,0,0,1,8,4,40.07,2,37,80,115,115,4,40.07,Churned,0,556
U004517,PAY_CORP,245,18-24,verified,1,0,0,0,1,2,42,363.07,2,26,75,85,85,42,363.07,Churned,0,314
U004518,WALLET_GO,506,55+,verified,1,0,1,1,3,41,43,513.45,5,90,33,38,38,43,513.45,Dormant,0,380
U004519,PAY_CORP,556,25-34,failed,1,0,1,0,2,11,58,2093.49,2,110,27,14,14,58,2093.49,Active,0,675
U004520,PAY_CORP,503,25-34,verified,1,1,1,0,3,28,45,1458.05,1,97,79,70,70,45,1458.05,Churned,0,567
U004521,LEND_NOW,318,55+,pending,1,0,0,0,1,43,27,9206.42,1,117,47,93,93,27,9206.42,Dormant,1,10
U004522,WALLET_GO,451,18-24,pending,1,1,0,0,2,5,21,2867.5,3,51,61,99,99,21,2867.5,Churned,1,37
U004523,WALLET_GO,353,25-34,verified,1,0,0,0,1,16,40,2063.53,1,110,5,61,61,40,2063.53,Champion,0,690
U004524,WALLET_GO,463,45-54,verified,1,1,0,0,2,9,10,200.32,0,108,25,102,102,10,200.32,Active,0,587
U004525,INVEST_X,346,45-54,verified,1,0,1,0,2,11,34,13782.11,5,108,45,106,106,34,13782.11,Dormant,0,659
U004526,WALLET_GO,301,25-34,pending,1,0,1,0,2,40,19,1088.0,0,18,25,85,85,19,1088.0,Champion,0,394
U004527,INVEST_X,169,35-44,verified,1,0,1,1,3,13,56,6004.02,5,9,25,18,18,56,6004.02,Active,0,384
U004528,PAY_CORP,297,35-44,failed,1,0,0,0,1,10,10,4048.76,2,68,50,97,97,10,4048.76,Dormant,0,377
U004529,INVEST_X,527,35-44,verified,1,0,0,0,1,5,33,4874.15,5,39,69,61,61,33,4874.15,Churned,1,168
U004530,WALLET_GO,630,25-34,pending,1,0,1,0,2,33,17,1530.35,3,49,52,56,56,17,1530.35,Dormant,0,575
U004531,LEND_NOW,101,45-54,verified,1,0,0,1,2,15,16,1662.12,1,31,55,105,105,16,1662.12,Dormant,1,151
U004532,INVEST_X,156,35-44,verified,0,1,0,0,1,3,41,1043.97,2,22,24,82,82,41,1043.97,Active,1,47
U004533,LEND_NOW,380,35-44,verified,0,1,0,0,1,14,42,1316.56,1,23,43,76,76,42,1316.56,Dormant,0,304
U004534,LEND_NOW,514,55+,pending,0,1,0,0,1,39,50,3831.26,1,105,54,42,42,50,3831.26,Dormant,0,609
U004535,PAY_CORP,147,45-54,verified,1,0,0,0,1,12,51,1709.26,0,69,58,47,47,51,1709.26,Dormant,0,630
U004536,INVEST_X,254,45-54,verified,1,0,0,1,2,36,53,498.71,3,79,20,92,92,53,498.71,Champion,0,498
U004537,WALLET_GO,62,25-34,verified,1,0,0,0,1,3,50,1083.5,4,100,27,30,30,50,1083.5,Active,0,594
U004538,PAY_CORP,66,18-24,verified,1,0,0,0,1,15,7,1874.02,3,117,26,49,49,7,1874.02,Active,0,221
U004539,LEND_NOW,128,35-44,verified,1,1,0,0,2,26,48,1323.69,0,103,9,87,87,48,1323.69,Champion,0,361
U004540,PAY_CORP,533,18-24,pending,1,0,1,0,2,0,53,12.01,0,106,60,45,45,53,12.01,Churned,0,229
U004541,PAY_CORP,629,35-44,verified,1,0,0,0,1,30,5,223.22,4,26,32,47,47,5,223.22,Dormant,0,320
U004542,INSURE_IT,374,35-44,pending,0,0,0,0,0,44,48,935.39,3,1,28,37,37,48,935.39,Champion,0,339
U004543,LEND_NOW,151,35-44,pending,0,0,1,0,1,31,27,3019.56,1,44,54,79,79,27,3019.56,Dormant,0,368
U004544,LEND_NOW,665,18-24,failed,1,0,1,0,2,36,21,2929.68,3,53,32,88,88,21,2929.68,Dormant,0,249
U004545,PAY_CORP,222,45-54,verified,1,0,0,0,1,7,25,779.98,4,95,13,48,48,25,779.98,Active,0,371
U004546,INSURE_IT,136,35-44,verified,0,1,0,0,1,22,27,1815.75,1,18,16,74,74,27,1815.75,Champion,0,340
U004547,PAY_CORP,125,35-44,verified,1,0,0,1,2,29,59,2723.25,1,92,45,57,57,59,2723.25,Dormant,0,515
U004548,WALLET_GO,273,35-44,verified,1,0,0,0,1,20,52,20284.34,0,84,33,77,77,52,20284.34,Dormant,1,125
U004549,PAY_CORP,537,18-24,verified,1,1,1,0,3,40,8,712.66,5,104,70,12,12,8,712.66,Churned,0,464
U004550,PAY_CORP,304,45-54,pending,1,0,1,1,3,34,54,924.46,1,66,24,25,25,54,924.46,Champion,0,405
U004551,INVEST_X,337,18-24,verified,1,1,1,0,3,44,27,2711.07,0,11,83,104,104,27,2711.07,Churned,0,255
U004552,PAY_CORP,264,35-44,verified,1,0,0,0,1,32,51,1591.0,2,94,74,105,105,51,1591.0,Churned,0,281
U004553,INVEST_X,681,18-24,verified,1,1,1,1,4,40,43,430.74,0,13,30,92,92,43,430.74,Dormant,1,24
U004554,PAY_CORP,501,25-34,pending,1,1,0,0,2,35,42,4121.73,0,25,56,2,2,42,4121.73,Dormant,0,461
U004555,WALLET_GO,488,25-34,verified,1,0,0,0,1,6,3,3389.81,0,91,48,116,116,3,3389.81,Dormant,0,539
U004556,WALLET_GO,331,18-24,pending,1,0,1,0,2,39,23,4735.82,3,44,44,18,18,23,4735.82,Dormant,1,22
U004557,WALLET_GO,396,45-54,verified,1,1,1,0,3,42,53,17.8,1,87,31,65,65,53,17.8,Dormant,0,356
U004558,PAY_CORP,640,45-54,verified,1,0,0,0,1,29,20,19437.13,1,93,65,20,20,20,19437.13,Churned,0,424
U004559,WALLET_GO,483,18-24,failed,1,0,1,0,2,14,42,605.33,4,99,54,88,88,42,605.33,Dormant,0,412
U004560,INSURE_IT,591,18-24,verified,1,1,0,0,2,18,21,3899.77,3,42,83,22,22,21,3899.77,Churned,0,193
U004561,PAY_CORP,57,45-54,verified,1,0,0,0,1,1,8,3545.35,2,113,6,12,12,8,3545.35,At-Risk,1,145
U004562,PAY_CORP,623,18-24,failed,1,0,0,0,1,0,25,1266.91,0,37,20,11,11,25,1266.91,At-Risk,0,258
U004563,WALLET_GO,685,25-34,verified,1,1,1,0,3,16,41,2632.58,2,117,4,41,41,41,2632.58,Champion,0,205
U004564,PAY_CORP,490,18-24,verified,1,0,0,0,1,14,55,85.45,1,91,9,22,22,55,85.45,Active,0,649
U004565,INVEST_X,689,35-44,failed,1,0,0,1,2,13,38,1467.81,3,60,51,23,23,38,1467.81,Dormant,1,97
U004566,WALLET_GO,421,55+,verified,1,0,1,0,2,10,27,14930.42,0,106,56,13,13,27,14930.42,Dormant,0,665
U004567,PAY_CORP,220,18-24,failed,1,0,1,0,2,30,7,2765.76,4,98,31,28,28,7,2765.76,Dormant,0,180
U004568,INVEST_X,448,55+,pending,1,0,0,0,1,17,52,1989.48,2,70,13,96,96,52,1989.48,Champion,0,542
U004569,INVEST_X,463,45-54,verified,1,0,0,0,1,44,57,3654.03,4,46,37,20,20,57,3654.03,Dormant,0,245
U004570,LEND_NOW,129,55+,verified,1,1,0,1,3,40,31,103.75,2,108,37,85,85,31,103.75,Dormant,0,671
U004571,WALLET_GO,169,45-54,verified,1,0,1,0,2,32,30,3814.02,2,102,43,46,46,30,3814.02,Dormant,1,146
U004572,PAY_CORP,231,45-54,verified,1,1,0,0,2,37,49,670.56,5,114,5,9,9,49,670.56,Champion,0,468
U004573,LEND_NOW,407,35-44,verified,1,0,1,0,2,30,32,3912.86,0,87,39,34,34,32,3912.86,Dormant,0,216
U004574,WALLET_GO,132,45-54,pending,1,1,0,0,2,9,8,8280.99,3,84,89,87,87,8,8280.99,Churned,0,554
U004575,PAY_CORP,561,18-24,failed,1,0,0,1,2,7,41,446.99,0,65,13,58,58,41,446.99,Active,0,427
U004576,WALLET_GO,105,45-54,failed,1,0,0,0,1,22,11,988.1,0,106,54,97,97,11,988.1,Dormant,0,673
U004577,PAY_CORP,678,35-44,failed,1,0,1,1,3,32,12,1995.88,1,42,83,105,105,12,1995.88,Churned,0,360
U004578,LEND_NOW,496,18-24,verified,1,0,0,0,1,24,14,3621.76,0,31,40,68,68,14,3621.76,Dormant,0,223
U004579,PAY_CORP,264,25-34,verified,1,1,1,0,3,12,35,13.36,1,100,16,15,15,35,13.36,Active,0,279
U004580,INVEST_X,287,25-34,verified,1,1,1,0,3,3,10,5659.58,4,59,59,40,40,10,5659.58,Dormant,0,686
U004581,WALLET_GO,508,25-34,verified,0,0,1,0,1,12,19,7720.17,2,90,31,27,27,19,7720.17,Dormant,0,695
U004582,WALLET_GO,91,25-34,failed,1,0,0,0,1,40,49,3254.56,4,50,7,42,42,49,3254.56,Champion,0,625
U004583,INSURE_IT,524,25-34,pending,1,0,0,1,2,19,52,10768.32,5,71,39,82,82,52,10768.32,Dormant,0,226
U004584,INVEST_X,410,25-34,pending,1,0,0,0,1,40,18,1575.26,1,23,70,24,24,18,1575.26,Churned,1,42
U004585,WALLET_GO,182,35-44,verified,1,0,1,0,2,40,53,1996.05,1,69,62,19,19,53,1996.05,Churned,0,257
U004586,LEND_NOW,649,18-24,verified,1,0,0,0,1,6,19,2492.48,1,69,21,118,118,19,2492.48,Active,0,717
U004587,INSURE_IT,464,25-34,verified,1,1,0,1,3,9,45,5453.78,5,19,9,38,38,45,5453.78,Active,0,230
U004588,INVEST_X,142,25-34,verified,1,1,0,1,3,24,1,7324.49,0,34,71,6,6,1,7324.49,Churned,0,673
U004589,WALLET_GO,482,25-34,verified,1,0,0,0,1,40,10,1537.07,3,65,22,37,37,10,1537.07,Champion,0,408
U004590,PAY_CORP,313,18-24,pending,1,0,0,0,1,11,19,2547.3,1,101,59,32,32,19,2547.3,Dormant,0,603
U004591,LEND_NOW,557,55+,verified,1,1,0,0,2,22,28,2832.19,0,21,76,116,116,28,2832.19,Churned,0,680
U004592,WALLET_GO,369,25-34,verified,1,0,1,0,2,18,32,4426.79,3,42,81,75,75,32,4426.79,Churned,0,700
U004593,PAY_CORP,719,25-34,pending,1,0,0,0,1,3,57,1791.03,4,22,59,45,45,57,1791.03,Dormant,0,329
U004594,PAY_CORP,669,35-44,verified,1,0,0,0,1,24,3,114.53,5,78,2,113,113,3,114.53,Active,0,196
U004595,INSURE_IT,57,45-54,verified,1,0,0,1,2,30,21,4309.48,4,50,2,111,111,21,4309.48,Champion,0,544
U004596,LEND_NOW,313,25-34,pending,0,1,0,0,1,28,24,5986.42,0,93,78,16,16,24,5986.42,Churned,0,642
U004597,PAY_CORP,169,25-34,failed,0,0,0,0,0,30,19,189.57,4,109,65,32,32,19,189.57,Churned,0,569
U004598,LEND_NOW,340,35-44,verified,1,0,0,0,1,36,29,554.81,0,72,47,65,65,29,554.81,Dormant,0,261
U004599,LEND_NOW,130,25-34,verified,1,1,1,0,3,43,13,14341.96,0,66,32,16,16,13,14341.96,Dormant,0,694
U004600,INVEST_X,399,25-34,verified,1,0,1,0,2,43,26,2725.27,0,97,34,63,63,26,2725.27,Dormant,0,245
U004601,INSURE_IT,136,55+,verified,1,0,0,0,1,14,4,2685.87,0,75,70,70,70,4,2685.87,Churned,1,146
U004602,INSURE_IT,459,55+,verified,0,0,0,0,0,6,9,4025.95,5,119,21,90,90,9,4025.95,Active,0,216
U004603,INVEST_X,343,35-44,verified,1,0,1,1,3,4,4,153.32,4,62,9,96,96,4,153.32,Active,0,405
U004604,INVEST_X,715,18-24,verified,1,0,0,0,1,35,36,2584.68,4,12,42,60,60,36,2584.68,Dormant,0,442
U004605,LEND_NOW,636,35-44,verified,0,0,0,0,0,19,10,1297.06,4,36,34,72,72,10,1297.06,Dormant,0,641
U004606,WALLET_GO,444,55+,verified,1,0,1,0,2,22,51,3526.95,3,51,68,9,9,51,3526.95,Churned,0,642
U004607,PAY_CORP,339,55+,verified,0,1,0,0,1,12,24,1301.17,3,21,43,35,35,24,1301.17,Dormant,1,172
U004608,PAY_CORP,523,25-34,pending,1,0,0,0,1,11,15,1538.61,3,71,28,113,113,15,1538.61,Active,1,171
U004609,INSURE_IT,491,25-34,verified,1,1,0,0,2,24,33,13640.35,4,114,81,98,98,33,13640.35,Churned,0,617
U004610,WALLET_GO,126,18-24,verified,0,1,0,0,1,11,3,5300.39,0,68,53,110,110,3,5300.39,Dormant,1,82
U004611,LEND_NOW,289,45-54,verified,1,0,0,1,2,25,31,4711.64,3,49,85,101,101,31,4711.64,Churned,0,387
U004612,INVEST_X,714,25-34,verified,1,1,1,1,4,33,32,576.63,1,47,53,112,112,32,576.63,Dormant,0,257
U004613,LEND_NOW,250,25-34,verified,1,0,0,1,2,15,25,341.72,3,61,38,56,56,25,341.72,Dormant,0,381
U004614,LEND_NOW,39,25-34,pending,1,0,0,0,1,25,44,424.76,1,95,86,52,52,44,424.76,Churned,0,311
U004615,PAY_CORP,605,25-34,verified,1,0,0,1,2,42,52,2557.13,5,38,47,110,110,52,2557.13,Dormant,0,394
U004616,PAY_CORP,673,45-54,verified,1,1,0,0,2,34,43,797.18,0,47,60,55,55,43,797.18,Churned,0,615
U004617,INVEST_X,482,25-34,verified,0,0,1,1,2,7,49,4289.35,0,62,37,110,110,49,4289.35,Dormant,1,105
U004618,LEND_NOW,468,25-34,pending,1,0,0,0,1,14,25,3242.19,5,119,25,63,63,25,3242.19,Active,0,318
U004619,LEND_NOW,272,35-44,verified,1,1,0,0,2,9,23,343.37,1,112,22,77,77,23,343.37,Active,0,200
U004620,PAY_CORP,277,35-44,verified,1,1,0,0,2,23,3,6688.63,3,14,35,89,89,3,6688.63,Dormant,1,127
U004621,INSURE_IT,660,35-44,verified,0,0,1,1,2,17,30,1385.5,0,86,31,29,29,30,1385.5,Dormant,0,195
U004622,INVEST_X,622,45-54,pending,1,0,1,0,2,12,56,133.92,3,18,64,107,107,56,133.92,Churned,0,223
U004623,WALLET_GO,373,18-24,pending,0,0,0,0,0,24,53,1126.55,1,90,75,93,93,53,1126.55,Churned,1,134
U004624,PAY_CORP,246,18-24,verified,0,1,0,0,1,25,6,3766.4,4,62,59,15,15,6,3766.4,Dormant,0,218
U004625,INVEST_X,159,18-24,verified,1,1,0,0,2,24,11,8273.41,5,103,77,105,105,11,8273.41,Churned,1,31
U004626,WALLET_GO,37,35-44,pending,1,1,1,0,3,18,53,1421.44,2,25,79,8,8,53,1421.44,Churned,0,488
U004627,LEND_NOW,363,55+,verified,1,0,0,0,1,31,21,8610.66,4,109,74,38,38,21,8610.66,Churned,0,641
U004628,PAY_CORP,412,25-34,verified,1,0,0,1,2,10,34,5007.61,2,111,66,35,35,34,5007.61,Churned,0,294
U004629,PAY_CORP,495,45-54,pending,1,0,0,0,1,3,35,1174.97,3,91,0,16,16,35,1174.97,Active,0,371
U004630,PAY_CORP,585,35-44,verified,1,0,1,0,2,2,24,3215.98,0,42,39,31,31,24,3215.98,Dormant,0,616
U004631,LEND_NOW,283,55+,verified,1,0,0,0,1,42,26,6741.18,1,86,31,53,53,26,6741.18,Dormant,0,394
U004632,LEND_NOW,145,25-34,verified,1,0,0,0,1,12,50,1551.89,2,97,17,101,101,50,1551.89,Active,0,363
U004633,PAY_CORP,612,18-24,verified,1,0,0,0,1,2,33,2419.7,2,115,61,68,68,33,2419.7,Churned,0,708
U004634,INVEST_X,556,45-54,verified,1,0,0,0,1,5,58,3952.08,1,39,65,59,59,58,3952.08,Churned,0,304
U004635,PAY_CORP,397,45-54,verified,1,0,0,0,1,28,2,8489.07,3,30,88,58,58,2,8489.07,Churned,0,304
U004636,LEND_NOW,57,35-44,verified,1,1,0,0,2,13,7,1631.48,1,51,64,37,37,7,1631.48,Churned,0,503
U004637,INVEST_X,352,45-54,verified,1,0,1,0,2,23,29,1329.46,0,78,2,119,119,29,1329.46,Champion,0,716
U004638,PAY_CORP,457,25-34,verified,1,1,1,0,3,34,40,2549.33,5,109,17,21,21,40,2549.33,Champion,0,438
U004639,PAY_CORP,622,35-44,verified,1,0,1,0,2,11,57,1823.13,0,35,3,97,97,57,1823.13,Active,0,181
U004640,PAY_CORP,380,25-34,verified,1,0,0,0,1,8,56,759.51,1,26,17,26,26,56,759.51,Active,0,513
U004641,PAY_CORP,349,25-34,verified,1,0,1,1,3,16,56,3433.55,1,27,14,116,116,56,3433.55,Champion,0,500
U004642,LEND_NOW,292,25-34,verified,1,1,0,0,2,19,27,2632.77,5,51,86,97,97,27,2632.77,Churned,0,339
U004643,PAY_CORP,315,18-24,verified,1,0,1,0,2,22,41,1555.03,4,17,84,21,21,41,1555.03,Churned,1,78
U004644,PAY_CORP,41,18-24,verified,1,1,0,0,2,39,16,2219.55,4,98,27,68,68,16,2219.55,Champion,0,512
U004645,INSURE_IT,101,35-44,failed,0,0,0,0,0,2,56,3614.46,3,64,37,28,28,56,3614.46,Dormant,1,3
U004646,INSURE_IT,551,45-54,verified,1,1,0,0,2,37,51,3535.4,4,83,74,69,69,51,3535.4,Churned,0,458
U004647,PAY_CORP,280,25-34,pending,0,0,0,1,1,16,45,5255.11,3,81,31,2,2,45,5255.11,Dormant,1,101
U004648,LEND_NOW,617,25-34,verified,1,0,0,1,2,39,40,9107.92,4,98,32,48,48,40,9107.92,Dormant,0,329
U004649,LEND_NOW,303,18-24,pending,0,1,0,1,2,18,11,780.45,0,43,39,91,91,11,780.45,Dormant,0,650
U004650,WALLET_GO,717,25-34,verified,1,0,1,0,2,5,42,6068.02,1,56,10,36,36,42,6068.02,Active,0,442
U004651,WALLET_GO,154,25-34,pending,1,0,0,0,1,22,41,1869.04,1,29,10,84,84,41,1869.04,Champion,0,281
U004652,PAY_CORP,159,35-44,failed,1,0,1,0,2,35,18,2088.01,3,4,67,9,9,18,2088.01,Churned,1,92
U004653,PAY_CORP,435,55+,verified,1,0,1,0,2,21,59,2829.0,1,64,76,45,45,59,2829.0,Churned,0,601
U004654,LEND_NOW,583,35-44,failed,1,0,0,0,1,2,20,6220.01,0,84,11,40,40,20,6220.01,At-Risk,0,415
U004655,WALLET_GO,129,35-44,verified,1,1,1,0,3,43,39,3828.86,4,40,43,50,50,39,3828.86,Dormant,0,364
U004656,WALLET_GO,376,35-44,pending,1,0,1,0,2,33,58,3371.51,2,45,34,6,6,58,3371.51,Dormant,0,447
U004657,PAY_CORP,184,18-24,verified,1,0,1,0,2,39,48,16014.11,0,24,43,48,48,48,16014.11,Dormant,1,134
U004658,INVEST_X,538,25-34,verified,0,0,0,0,0,41,46,4055.88,5,11,59,91,91,46,4055.88,Dormant,1,32
U004659,PAY_CORP,417,18-24,pending,1,0,0,0,1,31,41,3512.9,1,18,72,16,16,41,3512.9,Churned,0,665
U004660,INVEST_X,481,25-34,verified,0,0,1,1,2,21,4,1512.64,4,85,47,52,52,4,1512.64,Dormant,1,133
U004661,INSURE_IT,215,45-54,verified,1,0,0,0,1,43,2,936.52,4,58,16,55,55,2,936.52,Active,0,366
U004662,LEND_NOW,229,25-34,verified,1,0,0,0,1,0,43,74.18,4,2,83,43,43,43,74.18,Churned,0,309
